X,Y,COMMUNITY,RATING,DATE_RISK,COMMID,COMMTYPE,FPZONE,FMZONE,LGA,ALCOUNCIL,POPULATION,MUNSPROV,MUNSTYPE,FUELREDUC,FIREBREAK,FIREPLAN,LATITUDE,LONGITUDE
135.9522,-18.6408,Ngunarra,High,2020/06/30,"16214",Family Outstation,No,Barkly,Barkly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-18.640799999999999,135.952200000000005
131.2544972,-23.2648417,Ngunga,Low,2020/06/30,"24900",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"3",MacDonnell Regional Council,Local Government Association,Yes,Yes,No,-23.264842000000002,131.254496999999986
129.36183,-14.40445,Ngunthak,High,2020/06/30,"915",Family Outstation,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.404450000000001,129.361829999999998
135.40553,-19.42135,Ngurrara,Moderate,2020/06/30,"907",Family Outstation,No,Barkly,Barkly Regional Council,Northern Land Council,"8",Manungurra Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-19.421350000000000,135.405529999999999
134.5167,-20.1167,Ngurrutiji,Moderate,2020/06/30,"16217",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-20.116700000000002,134.516699999999986
129.46752,-23.29677,Ngutjul,High,2020/06/30,"763",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-23.296769999999999,129.467520000000007
134.38577,-20.08713,Nguyarramini,Low,2020/06/30,"839",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,"20",Far Northern Contractors Pty Ltd  ( T & J Contractors ),Private Enterprise,Yes,Yes,No,-20.087129999999998,134.385770000000008
135.545453,-12.089619,Nikawu,Moderate,2020/06/30,"547",Family Outstation,No,Arnhem,East Arnhem Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-12.089619000000001,135.545453000000009
136.84527,-15.56294,North Island,Moderate,2020/06/30,"814",Family Outstation,No,Savanna,Roper Gulf Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-15.562939999999999,136.845269999999999
132.6800138889,-23.8950138889,Ntakarra,Low,2020/06/30,"770",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"10",Tjuwanpa Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-23.895014000000000,132.680014000000000
133.26529,-22.12379,Nturiya,Moderate,2020/06/30,"127",Major,No,Alice Springs,Central Desert Regional Council,Central Land Council,"110",Central Deset Regional Council,Local Government Association,Yes,Yes,Yes,-22.123790000000000,133.265289999999993
137.96944,-17.97998,Nudjabarra,High,2020/06/30,"251",Family Outstation,No,Barkly,Barkly Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-17.979980000000001,137.969439999999992
134.93128,-14.78729,Nulawan,Low,2020/06/30,"632",Family Outstation,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,"10",Roper Gulf Regional Council,Local Government Association,Yes,Yes,No,-14.787290000000000,134.931279999999987
135.7406,-14.2791,Numbulwar,Moderate,2020/06/30,"549",Major,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,"850",Roper Gulf Regional Council,Local Government Association,Yes,Yes,No,-14.279100000000000,135.740600000000001
134.97727,-14.59159,Nummerloori,High,2020/06/30,"635",Family Outstation,No,Arnhem,Roper Gulf Regional Council,Northern Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-14.591590000000000,134.977270000000004
134.50849,-20.11437,Nuradidgee,Moderate,2020/06/30,"253",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-20.114370000000001,134.508489999999995
133.8628472214,-23.6877916667,Nyewente,Moderate,2020/06/30,"129",Town Camp,No,ERA,Alice Springs Town Council,Central Land Council,"104",Ingkerreke Outstations Resource Services Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,Yes,-23.687792000000002,133.862846999999988
130.5532,-22.6505,Nyirripi,Moderate,2020/06/30,"128",Major,No,Alice Springs,Central Desert Regional Council,Central Land Council,"277",Central Desert Regional Council,Local Government Association,Yes,Yes,Yes,-22.650500000000001,130.553200000000004
133.93218,-24.38498,Oak Valley,Moderate,2020/06/30,"789",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"10",MacDonnell Regional Council,Local Government Association,Yes,Yes,No,-24.384979999999999,133.932179999999988
129.4980694444,-14.1291805556,Old Mission,Moderate,2020/06/30,"914",Family Outstation,No,Vernon Arafura,West Daly Regional Council,Northern Land Council,"7",West Daly Regional Council,Local Government Association,Yes,Yes,No,-14.129181000000001,129.498068999999987
132.86345,-24.01911,Old Station,Low,2020/06/30,"100",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"8",Tjuwanpa Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-24.019110000000001,132.863450000000000
129.06454,-24.88715,Oondaloo,Moderate,2020/06/30,"878",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-24.887149999999998,129.064539999999994
136.16829,-22.784582,Orrtipa-Thurra,Moderate,2020/06/30,"26",Minor,No,Alice Springs,Central Desert Regional Council,Central Land Council,"60",Arramwelke Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-22.784582000000000,136.168290000000013
134.41846,-19.50438,Pakulki,Low,2020/06/30,"975",Family Outstation,No,Barkly,Barkly Regional Council,Central Land Council,"2",North Barkly Aboriginal Corporation/ Far Northern Contractors Pty Ltd,Aboriginal Corporation,Yes,Yes,No,-19.504380000000001,134.418460000000010
132.68126,-24.08534,Palm Paddock,Low,2020/06/30,"773",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"6",Tjuwanpa Outstation Resource Centre Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-24.085339999999999,132.681260000000009
131.0116805556,-12.4880972197,Palmerston Indigenous Village,Moderate,2020/06/30,"403",Town Camp,No,ERA,Palmerston City Council,Northern Land Council,"62",Yilli Rreung Housing Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-12.488097000000000,131.011681000000010
130.55589,-13.07478,Pandayal,Moderate,2020/06/30,"369",Family Outstation,Yes,Vernon Arafura,Un-Incorporate (Cox-Daly),Northern Land Council,"5",Yilli Rreung Housing Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-13.074780000000001,130.555890000000005
134.78921,-23.37058,Pantharrpilenhe,Low,2020/06/30,"997",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,"5",Ingkerreke Outstations Resource Services Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,Yes,-23.370580000000000,134.789209999999997
133.11207,-24.45011,Pantyinteme,Moderate,2020/06/30,"854",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"10",Ngurratjuta Pmara Ntjarra Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-24.450109999999999,133.112069999999989
131.9111,-23.203056,Papunya,Moderate,2020/06/30,"131",Major,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"475",MacDonnell Regional Council,Local Government Association,Yes,Yes,Yes,-23.203056000000000,131.911100000000005
132.5327083325,-12.9390972214,Paradise Farm,Low,2020/06/30,"281",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"12",Warnbi Aboriginal Corporatio - Kakadu,Aboriginal Corporation,Yes,Yes,No,-12.939097000000000,132.532708000000014
130.65104,-18.68438,Parnta,Moderate,2020/06/30,"638",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-18.684380000000001,130.651039999999995
130.90912,-20.45276,Parrulyu,Moderate,2020/06/30,"40",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,,Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-20.452760000000001,130.909120000000001
130.64642,-11.74982,Paru,Low,2020/06/30,"407",Family Outstation,No,ERA,Tiwi Islands Regional Council,Tiwi Land Council,"5",Tiwi Islands Regional Council,Local Government Association,Yes,Yes,No,-11.749820000000000,130.646420000000006
132.56901,-12.94826,Patonga (Airstrip),Moderate,2020/06/30,"409",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"12",Warnbi Aboriginal Corporatio - Kakadu,Aboriginal Corporation,Yes,No,No,-12.948259999999999,132.569009999999992
132.58047,-12.95803,Patonga (Homestead),Low,2020/06/30,"900",Family Outstation,No,Arnhem,West Arnhem Regional Council,Northern Land Council,"12",Warnbi Aboriginal Corporatio - Kakadu,Aboriginal Corporation,Yes,Yes,No,-12.958030000000001,132.580469999999991
133.55621,-23.77074,Payeperrentye (B),Low,2020/06/30,"926",Family Outstation,Yes,Alice Springs,MacDonnell Regional Council,Central Land Council,"4",Ingkerreke Outstations Resource Services Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,Yes,-23.770740000000000,133.556209999999993
135.67273,-22.787249,Penyeme,Moderate,2020/06/30,"1014",Family Outstation,No,Alice Springs,Central Desert Regional Council,Central Land Council,"2",Not Funded In FY19/20,Not Funded In FY19/20,No,No,No,-22.787248999999999,135.672730000000001
130.0763,-14.1503,Peppimenarti,High,2020/06/30,"410",Major,No,Vernon Arafura,Victoria-Daly Regional Council,Northern Land Council,"209",Victoria Daly Regional Council,Local Government Association,Yes,No,No,-14.150300000000000,130.076300000000003
129.82661,-14.01963,Perrederr,Moderate,2020/06/30,"406",Family Outstation,No,Vernon Arafura,West Daly Regional Council,Northern Land Council,"6",West Daly Regional Council,Local Government Association,Yes,Yes,No,-14.019629999999999,129.826609999999988
133.31956,-24.41326,Pertarratenge,Moderate,2020/06/30,"859",Family Outstation,No,Alice Springs,MacDonnell Regional Council,Central Land Council,"15",Ngurratjuta Pmara Ntjarra Aboriginal Corporation,Aboriginal Corporation,Yes,Yes,No,-24.413260000000001,133.319559999999996
